Role,Education,Experience,Salary,Role_Encoded,Education_Encoded
Accountant,Bachelor's,28,13122900.0,2,0
Accountant,Master's,0,715000.0,2,1
Accountant,Master's,28,17071900.0,2,1
Accountant,Bachelor's,20,5305900.0,2,0
Accountant,Bachelor's,28,13137900.0,2,0
Accountant,Bachelor's,6,1085400.0,2,0
Accountant,Bachelor's,4,869200.0,2,0
Accountant,Master's,16,4388800.0,2,1
Accountant,PhD,20,8491400.0,2,2
Accountant,PhD,24,13363900.0,2,2
Accountant,PhD,28,21022500.0,2,2
Accountant,PhD,25,14958900.0,2,2
Accountant,Bachelor's,21,5943500.0,2,0
Accountant,Bachelor's,28,13144900.0,2,0
Accountant,Bachelor's,21,5941900.0,2,0
Accountant,PhD,21,9513500.0,2,2
Accountant,Bachelor's,6,1079000.0,2,0
Accountant,Master's,8,1769300.0,2,1
Accountant,Bachelor's,14,2683900.0,2,0
Accountant,Master's,24,10852400.0,2,1
Accountant,Master's,18,5493800.0,2,1
Accountant,Master's,5,1256700.0,2,1
Financial Analyst,PhD,24,18217700.0,30,2
Financial Analyst,Bachelor's,16,4600100.0,30,0
Financial Analyst,Bachelor's,17,5155500.0,30,0
Financial Analyst,PhD,19,10332900.0,30,2
Financial Analyst,Bachelor's,26,14279700.0,30,0
Financial Analyst,PhD,21,12961800.0,30,2
Financial Analyst,Master's,7,2154500.0,30,1
Financial Analyst,PhD,27,25586800.0,30,2
Financial Analyst,PhD,25,20403000.0,30,2
Financial Analyst,Master's,10,3027200.0,30,1
Financial Analyst,Master's,29,26079200.0,30,1
Financial Analyst,PhD,27,25595100.0,30,2
Financial Analyst,Master's,28,23278500.0,30,1
Financial Analyst,Master's,4,1543300.0,30,1
Financial Analyst,Bachelor's,29,20062900.0,30,0
Financial Analyst,Bachelor's,2,947900.0,30,0
Financial Analyst,Bachelor's,18,5774500.0,30,0
Financial Analyst,PhD,27,25593300.0,30,2
Financial Analyst,Bachelor's,30,22471400.0,30,0
Financial Analyst,Bachelor's,15,4107500.0,30,0
Financial Analyst,PhD,30,35960400.0,30,2
Financial Analyst,Master's,4,1539500.0,30,1
Financial Analyst,Bachelor's,21,8098900.0,30,0
Financial Analyst,Bachelor's,12,2927300.0,30,0
Financial Analyst,PhD,21,12971500.0,30,2
Financial Analyst,Bachelor's,7,1649200.0,30,0
Financial Analyst,Bachelor's,26,14284800.0,30,0
Financial Analyst,Bachelor's,25,12754400.0,30,0
Financial Analyst,Master's,17,6700200.0,30,1
Financial Analyst,Master's,29,26079100.0,30,1
Financial Analyst,Bachelor's,29,20057000.0,30,0
Financial Analyst,Master's,2,1227500.0,30,1
Financial Analyst,Master's,28,23280900.0,30,1
Financial Analyst,Bachelor's,25,12745600.0,30,0
Financial Analyst,Master's,12,3803800.0,30,1
Financial Analyst,Master's,6,1927000.0,30,1
Financial Analyst,Bachelor's,14,3664600.0,30,0
Financial Analyst,PhD,5,2121400.0,30,2
Financial Analyst,Master's,4,1531000.0,30,1
Financial Analyst,Bachelor's,4,1182400.0,30,0
Financial Analyst,PhD,21,12966400.0,30,2
Financial Analyst,Master's,17,6686600.0,30,1
Financial Analyst,Master's,24,14802500.0,30,1
Financial Analyst,Bachelor's,5,1320300.0,30,0
Financial Analyst,Master's,1,1095700.0,30,1
Financial Analyst,Bachelor's,5,1324700.0,30,0
Financial Analyst,PhD,19,10338300.0,30,2
Financial Analyst,PhD,12,4680400.0,30,2
Financial Analyst,PhD,2,1496500.0,30,2
Financial Analyst,Bachelor's,16,4601000.0,30,0
Investment Banker,PhD,19,24803800.0,38,2
Investment Banker,Bachelor's,2,2257700.0,38,0
Investment Banker,Master's,5,4118700.0,38,1
Investment Banker,PhD,14,14080500.0,38,2
Investment Banker,PhD,25,48970200.0,38,2
Investment Banker,Bachelor's,28,42996100.0,38,0
Investment Banker,Master's,18,17995200.0,38,1
Investment Banker,PhD,18,22147200.0,38,2
Investment Banker,PhD,1,3221500.0,38,2
Investment Banker,PhD,22,34856600.0,38,2
Investment Banker,PhD,13,12573800.0,38,2
Investment Banker,PhD,26,54827900.0,38,2
Investment Banker,Bachelor's,18,13840400.0,38,0
Investment Banker,Master's,16,14330500.0,38,1
Investment Banker,Master's,19,20153900.0,38,1
Investment Banker,PhD,28,68789100.0,38,2
Investment Banker,Master's,26,44548500.0,38,1
Investment Banker,PhD,10,8952300.0,38,2
Investment Banker,Bachelor's,11,6271200.0,38,0
Investment Banker,PhD,24,43714500.0,38,2
Investment Banker,Bachelor's,21,19443200.0,38,0
Investment Banker,PhD,3,4043800.0,38,2
Investment Banker,Bachelor's,14,8790200.0,38,0
Investment Banker,Master's,13,10221800.0,38,1
Investment Banker,Master's,19,20153000.0,38,1
Investment Banker,Master's,19,20147500.0,38,1
Investment Banker,Master's,5,4119000.0,38,1
Investment Banker,Master's,12,9131900.0,38,1
Investment Banker,Bachelor's,1,2007700.0,38,0
Investment Banker,Master's,25,39782800.0,38,1
Investment Banker,PhD,7,6367700.0,38,2
Investment Banker,Bachelor's,7,3975000.0,38,0
Investment Banker,Master's,29,62595900.0,38,1
Investment Banker,PhD,15,15767600.0,38,2
Investment Banker,Master's,29,62595000.0,38,1
Investment Banker,PhD,14,14087700.0,38,2
Investment Banker,PhD,20,27782600.0,38,2
Investment Banker,Bachelor's,2,2258900.0,38,0
Investment Banker,PhD,19,24808200.0,38,2
Investment Banker,PhD,22,34843800.0,38,2
Investment Banker,Bachelor's,7,3977500.0,38,0
Investment Banker,Bachelor's,22,21776200.0,38,0
Investment Banker,Bachelor's,16,11033700.0,38,0
Investment Banker,Master's,6,4615000.0,38,1
Investment Banker,Master's,1,2617400.0,38,1
Investment Banker,Master's,19,20153700.0,38,1
Investment Banker,PhD,4,4533400.0,38,2
Investment Banker,Bachelor's,7,3979300.0,38,0
Investment Banker,PhD,7,6369500.0,38,2
Investment Banker,Bachelor's,29,48143800.0,38,0
Auditor,Master's,6,1789100.0,7,1
Auditor,Bachelor's,3,977000.0,7,0
Auditor,Bachelor's,25,11898100.0,7,0
Auditor,Master's,30,27265200.0,7,1
Auditor,PhD,23,15178500.0,7,2
Auditor,PhD,10,3474300.0,7,2
Auditor,Master's,29,24343600.0,7,1
Auditor,Master's,23,12327300.0,7,1
Auditor,PhD,11,3895500.0,7,2
Auditor,Bachelor's,0,691100.0,7,0
Auditor,PhD,30,33559700.0,7,2
Auditor,Master's,20,8775400.0,7,1
Auditor,Master's,8,2250400.0,7,1
Auditor,Master's,18,6992400.0,7,1
Auditor,Bachelor's,14,3421800.0,7,0
Auditor,Bachelor's,7,1542300.0,7,0
Auditor,Master's,26,17313700.0,7,1
Auditor,Bachelor's,30,20981900.0,7,0
Auditor,Master's,18,6993900.0,7,1
Auditor,Master's,15,4982600.0,7,1
Auditor,PhD,6,2218500.0,7,2
Auditor,Master's,7,2010400.0,7,1
Auditor,Bachelor's,12,2736700.0,7,0
Auditor,Master's,13,3978900.0,7,1
Auditor,PhD,21,12101800.0,7,2
Auditor,Bachelor's,12,2719600.0,7,0
Auditor,PhD,5,1975000.0,7,2
Auditor,PhD,12,4362400.0,7,2
Auditor,Master's,1,1020300.0,7,1
Auditor,Master's,7,2015900.0,7,1
Auditor,PhD,7,2482200.0,7,2
Auditor,PhD,9,3103000.0,7,2
Auditor,PhD,26,21331100.0,7,2
Auditor,Bachelor's,30,20967600.0,7,0
Auditor,Bachelor's,29,18725600.0,7,0
Auditor,PhD,30,33546800.0,7,2
Auditor,Master's,3,1281200.0,7,1
Auditor,Bachelor's,16,4297400.0,7,0
Auditor,Master's,3,1268000.0,7,1
Auditor,Bachelor's,23,9483700.0,7,0
Auditor,Master's,7,2007000.0,7,1
Auditor,Master's,14,4443900.0,7,1
Auditor,PhD,12,4352300.0,7,2
Auditor,Bachelor's,28,16708100.0,7,0
Auditor,PhD,1,1254800.0,7,2
Auditor,Master's,6,1804200.0,7,1
Auditor,Bachelor's,17,4812100.0,7,0
Auditor,Bachelor's,10,2172300.0,7,0
Auditor,Bachelor's,29,18722000.0,7,0
Auditor,PhD,19,9640700.0,7,2
Tax Consultant,PhD,8,2582700.0,66,2
Tax Consultant,Bachelor's,22,7864300.0,66,0
Tax Consultant,Master's,0,841100.0,66,1
Tax Consultant,PhD,11,3621200.0,66,2
Tax Consultant,Bachelor's,12,2533600.0,66,0
Tax Consultant,PhD,29,27815500.0,66,2
Tax Consultant,Bachelor's,10,2016600.0,66,0
Tax Consultant,PhD,6,2059100.0,66,2
Tax Consultant,PhD,30,31154700.0,66,2
Tax Consultant,Bachelor's,20,6273900.0,66,0
Tax Consultant,Bachelor's,7,1436100.0,66,0
Tax Consultant,Master's,5,1492500.0,66,1
Tax Consultant,Bachelor's,12,2532900.0,66,0
Tax Consultant,Bachelor's,16,3991200.0,66,0
Tax Consultant,PhD,18,7996600.0,66,2
Tax Consultant,PhD,1,1164500.0,66,2
Tax Consultant,PhD,7,2298500.0,66,2
Tax Consultant,Bachelor's,5,1146600.0,66,0
Tax Consultant,PhD,23,14098800.0,66,2
Tax Consultant,PhD,4,1634200.0,66,2
Tax Consultant,PhD,19,8952800.0,66,2
Tax Consultant,PhD,3,1465900.0,66,2
Tax Consultant,Master's,12,3296500.0,66,1
Tax Consultant,Master's,18,6505400.0,66,1
Tax Consultant,Master's,27,18016500.0,66,1
Tax Consultant,PhD,27,22176700.0,66,2
Tax Consultant,Bachelor's,9,1807500.0,66,0
Tax Consultant,PhD,11,3615400.0,66,2
Tax Consultant,Master's,3,1184800.0,66,1
Tax Consultant,PhD,15,5690400.0,66,2
Tax Consultant,PhD,23,14091200.0,66,2
Tax Consultant,PhD,1,1154800.0,66,2
Tax Consultant,PhD,25,17681400.0,66,2
Tax Consultant,Master's,18,6501600.0,66,1
Tax Consultant,PhD,23,14097300.0,66,2
Tax Consultant,Bachelor's,14,3180100.0,66,0
Tax Consultant,PhD,11,3615700.0,66,2
Tax Consultant,PhD,1,1167700.0,66,2
Tax Consultant,PhD,30,31164700.0,66,2
Tax Consultant,PhD,15,5689000.0,66,2
Tax Consultant,PhD,15,5688400.0,66,2
Tax Consultant,Master's,2,1056900.0,66,1
Tax Consultant,Master's,20,8157200.0,66,1
Tax Consultant,Master's,20,8149800.0,66,1
Tax Consultant,Master's,28,20172800.0,66,1
Tax Consultant,PhD,25,17681400.0,66,2
Tax Consultant,Master's,13,3680300.0,66,1
Tax Consultant,Bachelor's,23,8819000.0,66,0
Tax Consultant,Bachelor's,25,11054600.0,66,0
Tax Consultant,PhD,22,12584900.0,66,2
Lawyer,PhD,17,10995100.0,40,2
Lawyer,Master's,9,3606100.0,40,1
Lawyer,Bachelor's,19,8612100.0,40,0
Lawyer,Bachelor's,20,9646800.0,40,0
Lawyer,PhD,4,2525200.0,40,2
Lawyer,PhD,29,42802900.0,40,2
Lawyer,PhD,27,34122000.0,40,2
Lawyer,Bachelor's,26,19038500.0,40,0
Lawyer,PhD,28,38211900.0,40,2
Lawyer,Master's,8,3211100.0,40,1
Lawyer,PhD,30,47932400.0,40,2
Lawyer,Master's,22,15734200.0,40,1
Lawyer,PhD,19,13780500.0,40,2
Lawyer,Master's,7,2871500.0,40,1
Lawyer,Bachelor's,14,4881700.0,40,0
Lawyer,Master's,21,14046100.0,40,1
Lawyer,Master's,20,12538900.0,40,1
Lawyer,PhD,12,6234300.0,40,2
Lawyer,Master's,14,6353600.0,40,1
Lawyer,Bachelor's,16,6127200.0,40,0
Lawyer,Master's,16,7973000.0,40,1
Lawyer,PhD,13,6980400.0,40,2
Lawyer,Master's,14,6354400.0,40,1
Lawyer,Bachelor's,26,19034700.0,40,0
Lawyer,Bachelor's,16,6126000.0,40,0
Lawyer,Master's,4,2042300.0,40,1
Lawyer,Master's,25,22101800.0,40,1
Lawyer,Master's,14,6363000.0,40,1
Lawyer,Bachelor's,25,16994300.0,40,0
Lawyer,Master's,17,8924300.0,40,1
Lawyer,Bachelor's,24,15176900.0,40,0
Lawyer,PhD,14,7820200.0,40,2
Lawyer,PhD,30,47936800.0,40,2
Lawyer,Bachelor's,2,1256800.0,40,0
Lawyer,PhD,19,13769500.0,40,2
Lawyer,Bachelor's,28,23889600.0,40,0
Lawyer,Bachelor's,6,1971500.0,40,0
Lawyer,Bachelor's,5,1760900.0,40,0
Lawyer,Master's,13,5668000.0,40,1
Lawyer,Master's,3,1822900.0,40,1
Lawyer,PhD,15,8751700.0,40,2
Lawyer,Bachelor's,1,1118500.0,40,0
Lawyer,PhD,2,2007100.0,40,2
Lawyer,PhD,30,47928000.0,40,2
Lawyer,Bachelor's,6,1975600.0,40,0
Lawyer,PhD,6,3156800.0,40,2
Lawyer,Master's,28,31042700.0,40,1
Lawyer,Master's,5,2299600.0,40,1
Lawyer,Master's,17,8922200.0,40,1
Lawyer,Master's,10,4046700.0,40,1
Compliance Officer,Master's,12,4306300.0,16,1
Compliance Officer,Master's,9,3062400.0,16,1
Compliance Officer,Master's,14,5412000.0,16,1
Compliance Officer,Bachelor's,9,2343800.0,16,0
Compliance Officer,Master's,15,6049100.0,16,1
Compliance Officer,Master's,10,3436900.0,16,1
Compliance Officer,PhD,16,8332000.0,16,2
Compliance Officer,Bachelor's,8,2110500.0,16,0
Compliance Officer,PhD,4,2141300.0,16,2
Compliance Officer,PhD,21,14694700.0,16,2
Compliance Officer,Bachelor's,19,7328300.0,16,0
Compliance Officer,Bachelor's,26,16176700.0,16,0
Compliance Officer,Master's,2,1374400.0,16,1
Compliance Officer,PhD,8,3360500.0,16,2
Compliance Officer,Bachelor's,22,10284700.0,16,0
Compliance Officer,PhD,29,36366400.0,16,2
Compliance Officer,Bachelor's,27,18127100.0,16,0
Compliance Officer,PhD,24,20637700.0,16,2
Compliance Officer,Master's,13,4826400.0,16,1
Compliance Officer,Master's,22,13376400.0,16,1
Compliance Officer,PhD,8,3364400.0,16,2
Compliance Officer,PhD,10,4222800.0,16,2
Compliance Officer,Bachelor's,20,8198800.0,16,0
Compliance Officer,Bachelor's,29,22738800.0,16,0
Compliance Officer,Master's,11,3841900.0,16,1
Compliance Officer,PhD,17,9330900.0,16,2
Compliance Officer,PhD,20,13115500.0,16,2
Compliance Officer,PhD,15,7449300.0,16,2
Compliance Officer,Master's,11,3848600.0,16,1
Compliance Officer,Master's,1,1227800.0,16,1
Compliance Officer,Master's,26,21051400.0,16,1
Compliance Officer,PhD,30,40752000.0,16,2
Compliance Officer,PhD,22,16453300.0,16,2
Compliance Officer,Bachelor's,29,22737800.0,16,0
Compliance Officer,PhD,16,8333800.0,16,2
Compliance Officer,Bachelor's,7,1873700.0,16,0
Compliance Officer,Bachelor's,25,14449500.0,16,0
Compliance Officer,Bachelor's,14,4149600.0,16,0
Compliance Officer,Bachelor's,29,22732800.0,16,0
Compliance Officer,PhD,12,5292400.0,16,2
Compliance Officer,Bachelor's,4,1336900.0,16,0
Compliance Officer,PhD,13,5943200.0,16,2
Compliance Officer,PhD,12,5305200.0,16,2
Compliance Officer,PhD,22,16458000.0,16,2
Compliance Officer,Bachelor's,19,7316700.0,16,0
Compliance Officer,Master's,21,11944600.0,16,1
Compliance Officer,Master's,4,1740300.0,16,1
Compliance Officer,PhD,22,16462500.0,16,2
Compliance Officer,Master's,12,4298600.0,16,1
Compliance Officer,PhD,3,1904500.0,16,2
Teacher,Bachelor's,6,791100.0,67,0
Teacher,PhD,14,3123700.0,67,2
Teacher,Bachelor's,19,3450000.0,67,0
Teacher,Master's,4,820800.0,67,1
Teacher,PhD,29,17115800.0,67,2
Teacher,Bachelor's,11,1391800.0,67,0
Teacher,Master's,12,2028900.0,67,1
Teacher,Bachelor's,20,3864100.0,67,0
Teacher,Bachelor's,30,11982600.0,67,0
Teacher,Master's,26,9891700.0,67,1
Teacher,Master's,1,590100.0,67,1
Teacher,Master's,6,1031900.0,67,1
Teacher,Bachelor's,30,11988600.0,67,0
Teacher,PhD,20,6176300.0,67,2
Teacher,PhD,25,10871700.0,67,2
Teacher,Bachelor's,0,400800.0,67,0
Teacher,PhD,27,13650700.0,67,2
Teacher,Bachelor's,9,1103700.0,67,0
Teacher,PhD,1,718200.0,67,2
Teacher,PhD,25,10892500.0,67,2
Teacher,PhD,7,1418300.0,67,2
Teacher,Bachelor's,12,1558100.0,67,0
Teacher,Bachelor's,21,4323000.0,67,0
Teacher,Master's,10,1610100.0,67,1
Teacher,PhD,8,1576600.0,67,2
Teacher,Bachelor's,11,1399900.0,67,0
Teacher,Master's,8,1293500.0,67,1
Teacher,PhD,27,13650300.0,67,2
Teacher,Master's,0,526000.0,67,1
Teacher,Master's,26,9905400.0,67,1
Teacher,Master's,30,15577100.0,67,1
Teacher,PhD,11,2232600.0,67,2
Teacher,Bachelor's,27,8533500.0,67,0
Teacher,Bachelor's,17,2735900.0,67,0
Teacher,Master's,1,581500.0,67,1
Teacher,Master's,3,734400.0,67,1
Teacher,Bachelor's,3,566400.0,67,0
Teacher,Bachelor's,3,565500.0,67,0
Teacher,Bachelor's,0,401900.0,67,0
Teacher,Master's,2,657800.0,67,1
Teacher,PhD,12,2489000.0,67,2
Teacher,Bachelor's,7,880700.0,67,0
Teacher,PhD,13,2789800.0,67,2
Teacher,Bachelor's,12,1558000.0,67,0
Teacher,PhD,13,2792200.0,67,2
Teacher,Bachelor's,12,1542500.0,67,0
Teacher,PhD,19,5505400.0,67,2
Teacher,Master's,14,2545900.0,67,1
Teacher,PhD,0,634200.0,67,2
Teacher,Master's,22,6293100.0,67,1
Professor,Bachelor's,26,19046700.0,56,0
Professor,PhD,21,17287300.0,56,2
Professor,Master's,12,5062600.0,56,1
Professor,PhD,10,4957300.0,56,2
Professor,PhD,14,7819100.0,56,2
Professor,Master's,25,22101700.0,56,1
Professor,PhD,19,13786800.0,56,2
Professor,Master's,20,12541900.0,56,1
Professor,PhD,0,1608400.0,56,2
Professor,Master's,7,2869200.0,56,1
Professor,Bachelor's,15,5475300.0,56,0
Professor,PhD,4,2512900.0,56,2
Professor,PhD,11,5571200.0,56,2
Professor,Bachelor's,6,1979100.0,56,0
Professor,PhD,21,17289600.0,56,2
Professor,Bachelor's,21,10809300.0,56,0
Professor,PhD,20,15430900.0,56,2
Professor,Master's,25,22103600.0,56,1
Professor,PhD,25,27194800.0,56,2
Professor,Bachelor's,19,8608000.0,56,0
Professor,PhD,15,8758700.0,56,2
Professor,PhD,22,19356000.0,56,2
Professor,Master's,10,4043100.0,56,1
Professor,Master's,1,1458400.0,56,1
Professor,PhD,18,12298500.0,56,2
Professor,Master's,16,7973700.0,56,1
Professor,Master's,27,27730300.0,56,1
Professor,PhD,10,4972200.0,56,2
Professor,PhD,28,38210700.0,56,2
Professor,PhD,20,15439900.0,56,2
Professor,Bachelor's,13,4365100.0,56,0
Professor,Bachelor's,24,15179500.0,56,0
Professor,Bachelor's,21,10807000.0,56,0
Professor,PhD,13,6982500.0,56,2
Professor,Master's,10,4041700.0,56,1
Professor,Bachelor's,22,12089800.0,56,0
Professor,Master's,27,27713200.0,56,1
Professor,Bachelor's,21,10808600.0,56,0
Professor,Bachelor's,18,7690000.0,56,0
Professor,PhD,15,8754100.0,56,2
Professor,Master's,29,34776500.0,56,1
Professor,Master's,9,3604900.0,56,1
Professor,PhD,14,7815300.0,56,2
Professor,Master's,5,2302100.0,56,1
Professor,PhD,24,24286700.0,56,2
Professor,Master's,16,7972100.0,56,1
Professor,Bachelor's,9,2785300.0,56,0
Professor,Bachelor's,17,6863300.0,56,0
Professor,Master's,26,24747900.0,56,1
Professor,Bachelor's,27,21323100.0,56,0
Research Scientist,Master's,3,1639600.0,58,1
Research Scientist,Master's,3,1647100.0,58,1
Research Scientist,Bachelor's,6,1781400.0,58,0
Research Scientist,PhD,7,3184700.0,58,2
Research Scientist,Bachelor's,23,12198000.0,58,0
Research Scientist,PhD,10,4479400.0,58,2
Research Scientist,PhD,13,6282100.0,58,2
Research Scientist,Bachelor's,15,4924800.0,58,0
Research Scientist,PhD,14,7035800.0,58,2
Research Scientist,Bachelor's,16,5522000.0,58,0
Research Scientist,PhD,15,7880300.0,58,2
Research Scientist,Bachelor's,3,1254600.0,58,0
Research Scientist,Master's,29,31302600.0,58,1
Research Scientist,Master's,3,1640500.0,58,1
Research Scientist,Master's,25,19891100.0,58,1
Research Scientist,Bachelor's,30,26963400.0,58,0
Research Scientist,Master's,25,19892300.0,58,1
Research Scientist,PhD,29,38507200.0,58,2
Research Scientist,Bachelor's,29,24073800.0,58,0
Research Scientist,Bachelor's,11,3140900.0,58,0
Research Scientist,Master's,29,31294000.0,58,1
Research Scientist,PhD,1,1610800.0,58,2
Research Scientist,PhD,20,13889800.0,58,2
Research Scientist,Master's,4,1834200.0,58,1
Research Scientist,Master's,0,1167900.0,58,1
Research Scientist,PhD,3,2025500.0,58,2
Research Scientist,PhD,17,9887200.0,58,2
Research Scientist,Master's,1,1301700.0,58,1
Research Scientist,PhD,5,2525600.0,58,2
Research Scientist,Bachelor's,22,10882700.0,58,0
Research Scientist,PhD,15,7881400.0,58,2
Research Scientist,PhD,22,17425100.0,58,2
Research Scientist,Bachelor's,8,2230900.0,58,0
Research Scientist,Bachelor's,26,17138900.0,58,0
Research Scientist,Master's,26,22273900.0,58,1
Research Scientist,Bachelor's,26,17137200.0,58,0
Research Scientist,PhD,2,1803800.0,58,2
Research Scientist,PhD,2,1803600.0,58,2
Research Scientist,Master's,11,4071300.0,58,1
Research Scientist,PhD,2,1793800.0,58,2
Research Scientist,PhD,25,24480200.0,58,2
Research Scientist,Bachelor's,2,1123100.0,58,0
Research Scientist,Bachelor's,7,1998100.0,58,0
Research Scientist,Bachelor's,27,19201900.0,58,0
Research Scientist,Master's,12,4561300.0,58,1
Research Scientist,Master's,23,15858900.0,58,1
Research Scientist,Bachelor's,4,1406400.0,58,0
Research Scientist,Master's,7,2583700.0,58,1
Research Scientist,Bachelor's,24,13664000.0,58,0
Research Scientist,Master's,8,2900600.0,58,1
Academic Counselor,Bachelor's,22,5450000.0,1,0
Academic Counselor,Master's,26,11127900.0,1,1
Academic Counselor,PhD,24,10927800.0,1,2
Academic Counselor,PhD,8,1780600.0,1,2
Academic Counselor,Bachelor's,3,632800.0,1,0
Academic Counselor,PhD,29,19262500.0,1,2
Academic Counselor,Bachelor's,12,1746900.0,1,0
Academic Counselor,Master's,22,7081200.0,1,1
Academic Counselor,Bachelor's,17,3095300.0,1,0
Academic Counselor,Bachelor's,17,3086400.0,1,0
Academic Counselor,PhD,24,10933600.0,1,2
Academic Counselor,PhD,20,6947500.0,1,2
Academic Counselor,Master's,13,2564200.0,1,1
Academic Counselor,PhD,22,8711300.0,1,2
Academic Counselor,Master's,22,7075700.0,1,1
Academic Counselor,PhD,0,724100.0,1,2
Academic Counselor,PhD,27,15355600.0,1,2
Academic Counselor,Bachelor's,4,709500.0,1,0
Academic Counselor,Master's,2,732600.0,1,1
Academic Counselor,Master's,12,2273800.0,1,1
Academic Counselor,Master's,22,7075300.0,1,1
Academic Counselor,PhD,27,15354400.0,1,2
Academic Counselor,Bachelor's,13,1954900.0,1,0
Academic Counselor,Bachelor's,24,6839800.0,1,0
Academic Counselor,Bachelor's,0,443200.0,1,0
Academic Counselor,PhD,10,2231200.0,1,2
Academic Counselor,PhD,22,8715500.0,1,2
Academic Counselor,Master's,22,7079300.0,1,1
Academic Counselor,PhD,0,714500.0,1,2
Academic Counselor,PhD,12,2808000.0,1,2
Academic Counselor,Master's,23,7934100.0,1,1
Academic Counselor,PhD,5,1265800.0,1,2
Academic Counselor,PhD,8,1780000.0,1,2
Academic Counselor,Bachelor's,25,7657600.0,1,0
Academic Counselor,Bachelor's,12,1743900.0,1,0
Academic Counselor,Master's,20,5640100.0,1,1
Academic Counselor,Bachelor's,27,9587000.0,1,0
Academic Counselor,Master's,8,1449000.0,1,1
Academic Counselor,Master's,10,1821900.0,1,1
Academic Counselor,Bachelor's,10,1393100.0,1,0
